date,station_uuid,diesel
1474927231.0,862dbd5b,1.149
1474927231.0,a07f741f,1.249
1474927231.0,21f51b7d,1.149
1474927231.0,c51b41ba,1.189
1474927231.0,24c052f2,1.189
1474927231.0,09cfdaed,1.219
1474927231.0,096b9bb0,1.099
1474927231.0,5984eea4,1.109
1474927231.0,976fb373,1.099
1474927231.0,085f0fd3,1.269
1474927291.0,91d2ac21,1.124
1474927291.0,ca6cf07d,1.199
1474927291.0,d07492b4,1.069
1474927291.0,c62b5500,1.119
1474927291.0,c7804480,1.249
1474927291.0,dc76e214,1.129
1474927291.0,9280f17b,1.129
1474927291.0,a40495d3,1.149
1474927291.0,3e1191fb,1.149
1474927351.0,4c74fdcc,1.159
1474927351.0,f98afd49,1.149
1474927411.0,253839e1,1.249
1474927411.0,ca8919db,1.139
1474927411.0,01859229,1.129
1474927411.0,459be729,1.134
1474927411.0,22b653b3,1.139
1474927471.0,17b8eb16,1.249
1474927471.0,04e35776,1.169
1474927471.0,384d5e02,1.149
1474927471.0,2af629f5,1.119
1474927471.0,57b28a51,1.199
1474927471.0,d00a147b,1.149
1474927531.0,fd8acdfd,1.069
1474927531.0,3ee07cac,1.149
1474927531.0,a9f75b32,1.239
1474927531.0,77793a3e,1.139
1474927531.0,a388f36b,1.119
1474927531.0,43624917,1.209
1474927591.0,fd8acdfd,1.069
1474927591.0,8a3d4726,1.099
1474927591.0,c1f003e3,1.169
1474927591.0,aa3a4a0b,1.154
1474927591.0,93a21747,1.159
1474927651.0,a212a289,1.139
1474927711.0,4f6de997,1.179
1474927711.0,ec60ed5f,1.139
1474927711.0,87a23e83,1.139
1474927711.0,1d3ab507,1.139
1474927771.0,7cd126ee,1.199
1474927771.0,b5e248eb,1.209
1474927771.0,8914d28e,1.129
1474927771.0,ddaa5083,1.149
1474927831.0,0d053eb3,1.209
1474927831.0,de505192,1.199
1474927831.0,0d8a8599,1.199
1474927831.0,d3953243,1.119
1474927891.0,adf7b918,1.129
1474927891.0,94862ec3,1.109
1474927891.0,8e8a5274,1.129
1474927891.0,b6972fc0,1.109
1474927891.0,3c4e3fea,1.139
1474927951.0,addbc61c,1.139
1474927951.0,f09149cd,1.139
1474928072.0,94862ec3,1.149
1474928072.0,26a6aed5,1.179
1474928131.0,fd8acdfd,1.069
1474928131.0,c32d3f5d,1.139
1474928191.0,fd8acdfd,1.069
1474928191.0,7c8cc75b,1.259
1474928191.0,b1df20da,1.259
1474928191.0,98a945b9,1.259
1474928191.0,ebb6637d,1.259
1474928191.0,8b3bfbbc,1.259
1474928191.0,958542ce,1.259
1474928191.0,3bc0aa63,1.159
1474928251.0,,1.149
1474928311.0,f58434d3,1.249
1474928371.0,54b81d07,1.149
1474928431.0,9a598c61,1.129
1474928491.0,3dfc83c4,1.119
1474928491.0,9b209e8a,1.099
1474928491.0,313e84fe,1.119
1474928491.0,9501b2c0,1.119
1474928491.0,adfdc7d5,1.139
1474928491.0,324dc3f8,1.129
1474928491.0,aad3e88a,1.109
1474928491.0,be63db8b,1.109
1474928551.0,de77f6c5,1.149
1474928611.0,3bf045f8,1.109
1474928611.0,435e7b69,1.119
1474928611.0,3c4e3fea,1.119
1474928611.0,a6f98df6,1.119
1474928671.0,3b4c70df,1.179
1474928671.0,a3b115d1,1.179
1474928731.0,fd8acdfd,1.069
1474928791.0,fd8acdfd,1.069
