date,station_uuid,diesel
1500761345.0,e181d5d0,1.149
1500761345.0,324dc3f8,1.149
1500761406.0,60cf6168,1.149
1500761406.0,253839e1,1.279
1500761465.0,c61bf054,1.294
1500761465.0,f98afd49,1.169
1500761465.0,74635252,1.179
1500761465.0,47a742a7,1.149
1500761526.0,8801e116,1.219
1500761585.0,5136691e,1.119
1500761648.0,bba52d69,1.189
1500761648.0,94862ec3,1.159
1500761648.0,65b91ff4,1.259
1500761706.0,01f82ba4,1.149
1500761706.0,cfeeefb1,1.139
1500761706.0,b07905d4,1.159
1500761766.0,a622d33e,1.119
1500761766.0,3bc0aa63,1.179
1500761766.0,57d1fddc,1.119
1500761825.0,657c5e72,1.249
1500761825.0,85edb580,1.169
1500761825.0,54b81d07,1.169
1500761825.0,2fa6d835,1.249
1500761825.0,ee8d39e2,1.159
1500761886.0,c07bd363,1.169
1500761886.0,815fb20c,1.169
1500761946.0,b3daf5d6,1.169
1500761946.0,88180dee,1.149
1500761946.0,26a6aed5,1.199
1500761946.0,459be729,1.194
1500762006.0,94862ec3,1.169
1500762006.0,c40cb496,1.129
1500762006.0,3c4e3fea,1.159
1500762066.0,3ee07cac,1.169
1500762066.0,5b63b72b,1.089
1500762066.0,d97d5b77,1.169
1500762066.0,30a4941c,1.089
1500762125.0,f6bf784e,1.149
1500762186.0,659b2e72,1.149
1500762186.0,1ed6826b,1.219
1500762186.0,3bf045f8,1.139
1500762186.0,2fa6d835,1.159
1500762186.0,025d70e0,1.139
1500762186.0,f98afd49,1.159
1500762246.0,f58434d3,1.279
1500762246.0,c7eb5131,1.159
1500762366.0,e00e317c,1.179
1500762426.0,00a2a041,1.239
1500762486.0,d31ca38d,1.229
1500762486.0,935cf042,1.149
1500762546.0,69bda9c6,1.229
1500762546.0,c465775f,1.199
1500762546.0,d31ca38d,1.229
1500762546.0,a6f98df6,1.139
1500762666.0,89d43501,1.249
1500762666.0,e91ec3d6,1.169
1500762726.0,c3e9fea8,1.164
1500762726.0,3c4e3fea,1.149
1500762786.0,c33f8f41,1.159
1500762786.0,be68992c,1.179
1500762786.0,df3a81a4,1.169
1500762786.0,1e321372,1.139
1500762846.0,3b4c70df,1.219
1500762846.0,d2575398,1.149
1500762846.0,a3b115d1,1.219
1500762846.0,6e858274,1.129
1500762906.0,0d8a8599,1.159
1500762906.0,3501927a,1.089
1500763026.0,a0ad552e,1.139
1500763086.0,b4032e28,1.189
1500763086.0,433cd102,1.229
1500763206.0,8801e116,1.229
1500763266.0,dc76e214,1.129
1500763326.0,6bddc0c9,1.189
1500763446.0,a56d5733,1.179
1500763506.0,50b27f80,1.159
1500763506.0,13ac9af6,1.169
1500763506.0,fa5732ce,1.109
1500763506.0,6d934eee,1.229
1500763506.0,2d698eb6,1.169
1500763506.0,ffc943b9,1.209
1500763506.0,4f9ccf16,1.179
1500763506.0,215b0c3d,1.229
1500763506.0,c1d6b449,1.159
1500763506.0,d9b08f78,1.169
1500763506.0,1a45c6ef,1.169
1500763506.0,0886ecde,1.169
1500763506.0,691ce904,1.159
1500763506.0,712e5646,1.129
1500763506.0,6982586c,1.209
1500763506.0,0f6f38a4,1.149
1500763506.0,bc514af8,1.229
1500763506.0,d90a2276,1.179
1500763506.0,0b563bcc,1.179
1500763506.0,5d07df0f,1.149
1500763506.0,f44b6301,1.159
1500763506.0,4c03ee89,1.189
1500763506.0,827fe9cd,1.149
1500763506.0,bbd2a218,1.159
1500763506.0,566e4815,1.129
1500763506.0,218b7c8b,1.129
1500763506.0,48676749,1.129
1500763506.0,fd09c85a,1.169
1500763506.0,91698594,1.159
1500763506.0,64bc8569,1.139
1500763506.0,7af3790e,1.129
1500763506.0,b205cecb,1.159
1500763506.0,790cb266,1.229
1500763506.0,990bc1af,1.229
1500763506.0,05946741,1.159
1500763506.0,b0c139bb,1.229
1500763506.0,3965f1ec,1.229
1500763506.0,7b89feff,1.139
1500763506.0,9d4458f3,1.099
1500763506.0,39ff66f8,1.169
1500763866.0,684b2be8,1.159
1500764226.0,dfc32fdb,1.159
1500764226.0,54f48068,1.149
1500764226.0,5aa87776,1.239
1500764226.0,1a459c33,1.159
1500764346.0,5ae3b069,1.139
1500764346.0,4a51e02f,1.139
1500764346.0,bb503078,1.159
1500764406.0,e37244f7,1.079
1500764466.0,35822dd5,1.149
1500764466.0,bb4e75d9,1.129
1500764466.0,0eec9a7b,1.139
1500764466.0,0880a239,1.139
1500764466.0,85dcde4e,1.139
1500764526.0,844f1480,1.139
1500764526.0,a9740f4d,1.129
1500764526.0,c3a73e2d,1.159
1500764526.0,645f5296,1.129
1500764526.0,3f118a37,1.159
1500764526.0,39b32a77,1.129
1500764526.0,819ea283,1.139
1500764526.0,43d05eaa,1.159
1500764526.0,20156578,1.119
1500764526.0,e9b4f3f5,1.129
1500764526.0,36531cac,1.129
1500764526.0,a3cd819d,1.149
1500764526.0,2685fde6,1.179
1500764526.0,cf4becee,1.159
1500764526.0,6577b47a,1.129
1500764526.0,5270ef96,1.169
1500764526.0,ef6a4535,1.129
1500764526.0,6adb2e0c,1.209
1500764526.0,6ab142e0,1.159
1500764526.0,fe8f8bee,1.129
1500764526.0,3a3fc6fd,1.129
1500764587.0,671d6e1d,1.139
1500764587.0,dd62114c,1.139
1500764587.0,24696b6f,1.129
1500764587.0,97543d60,1.114
1500764587.0,9fbf8dcd,1.169
1500764587.0,784d4e2a,1.139
1500764587.0,d0498c7a,1.139
1500764587.0,ac3b0cb7,1.139
1500764587.0,2cb63a21,1.139
1500764587.0,ee54e371,1.129
1500764587.0,055d27b8,1.149
1500764587.0,e7295166,1.139
1500764587.0,d9b9345c,1.114
1500764587.0,b0e18943,1.169
1500764587.0,b4094a10,1.139
1500764587.0,4f44e38b,1.139
1500764587.0,e7d27435,1.139
1500764587.0,0d7e555d,1.114
1500764587.0,ded69fbb,1.169
1500764587.0,b8529633,1.139
1500764587.0,fff62873,1.169
1500764587.0,858fd8de,1.139
1500764587.0,061f678d,1.139
1500764587.0,39195ba2,1.179
1500764587.0,ca9bd89a,1.139
1500764587.0,9bcbbbc7,1.169
1500764587.0,aa4b4ae6,1.139
1500764587.0,26056533,1.169
1500764587.0,96ae55d2,1.139
1500764587.0,448b8b44,1.139
1500764587.0,b44f61b0,1.139
1500764587.0,4c05520d,1.139
1500764587.0,7c912d45,1.139
1500764587.0,1bb94f90,1.139
1500764587.0,ebe29594,1.139
1500764646.0,7db0ea2e,1.159
1500764707.0,5a88efab,1.129
1500764707.0,33e1917c,1.139
1500764707.0,8d6341ad,1.259
1500764825.0,2db0e1c7,1.229
1500764825.0,bd4fc874,1.219
1500764825.0,6a8257d5,1.179
1500764825.0,44e801f0,1.169
1500764825.0,eaadc508,1.169
1500764825.0,6938babb,1.169
1500764825.0,b90ce0f4,1.169
1500764825.0,e8356b40,1.179
1500764825.0,1d86aff5,1.169
1500764825.0,70900101,1.239
1500764825.0,4204f478,1.159
1500764825.0,9537b003,1.169
1500764825.0,9d888387,1.169
1500764825.0,67642b0d,1.159
1500764825.0,bb738427,1.239
1500764825.0,128c4a0e,1.139
1500764825.0,6d24e5fe,1.159
1500764825.0,85f08836,1.179
1500764825.0,c7e28f54,1.169
1500764825.0,5f65589e,1.229
1500764825.0,f04fe50a,1.169
1500764825.0,faf03f8f,1.179
1500764825.0,ae8b60e9,1.229
1500764825.0,4d70ed85,1.159
1500764825.0,bc58fcd6,1.169
1500764825.0,58d274cb,1.229
1500764825.0,d02509ed,1.169
1500764825.0,9f652a92,1.229
1500764825.0,59635b5d,1.189
1500764825.0,d8e33d34,1.189
1500764825.0,07ccba78,1.239
1500764825.0,757d5670,1.229
1500764825.0,c4088196,1.169
1500764825.0,4401812d,1.199
1500764825.0,ba9fb6db,1.239
1500764825.0,d45add49,1.169
1500764825.0,0748225f,1.169
1500764825.0,c8081aa2,1.149
1500764825.0,8c4f6021,1.219
1500764825.0,13596539,1.199
1500764950.0,d9b9345c,1.114
1500764950.0,e5a3d8f9,1.129
1500765018.0,7a3115f2,1.119
1500765018.0,dcbfbcf3,1.119
1500765018.0,73ed9159,1.139
1500765018.0,f6d9b461,1.139
1500765018.0,506ed98f,1.109
1500765018.0,2c82fe56,1.139
1500765018.0,2c52792d,1.139
1500765018.0,8456b87a,1.139
1500765018.0,3a20cf6c,1.129
1500765018.0,538bd786,1.119
1500765018.0,015ecd27,1.129
1500765018.0,fa183b24,1.139
1500765018.0,57e77986,1.109
1500765018.0,00c593eb,1.139
1500765074.0,4a852856,1.149
1500765185.0,9969f9df,1.179
1500765185.0,4cb94961,1.159
1500765185.0,2b7e1a93,1.159
1500765246.0,cf213ad2,1.169
1500765306.0,e08143aa,1.139
1500765486.0,9ba54253,1.179
1500765486.0,0f6fe1eb,1.179
1500765486.0,77aab11d,1.179
1500765486.0,de920e08,1.179
1500765486.0,b1dd859f,1.179
1500765486.0,b863dc49,1.179
1500765486.0,ce73fb63,1.179
1500765486.0,649a77db,1.179
1500765486.0,2e24ce9f,1.179
1500765486.0,d49e5d4c,1.179
1500765486.0,fac5bd9e,1.179
1500765486.0,5a3f99e3,1.179
1500765486.0,2a7c4091,1.179
1500765545.0,d0af3229,1.169
1500765606.0,628e1099,1.159
1500765665.0,d4c5b88e,1.179
1500765665.0,dc9724ba,1.179
1500765665.0,ac4a43b1,1.179
1500765665.0,ce73fb63,1.129
1500765665.0,a1e17be4,1.139
1500765665.0,928e1254,1.179
1500765785.0,dd5271ec,1.139
1500765785.0,e4436253,1.159
1500765785.0,2fa6d835,1.249
1500765785.0,f98afd49,1.169
1500765785.0,3c4e3fea,1.159
1500765846.0,340e9b8b,1.239
1500765846.0,7e8a04b4,1.149
1500765846.0,693441d5,1.229
1500765846.0,8469fbc7,1.239
1500765846.0,6791f8cd,1.229
1500765846.0,baa66b57,1.219
1500765846.0,59affa92,1.199
1500765846.0,27d11827,1.209
1500765846.0,8cd391f3,1.169
1500765846.0,dab2adef,1.169
1500765846.0,909a22a4,1.179
1500765846.0,ea5c90c0,1.169
1500765846.0,928e1254,1.139
1500765906.0,1a459c33,1.149
1500765966.0,a7e5b405,1.149
1500765966.0,44850052,1.179
1500765966.0,34b00dee,1.139
1500765966.0,e431e0c7,1.139
1500765966.0,d49e5d4c,1.139
1500765966.0,69964900,1.139
1500765966.0,1d5839f0,1.139
1500766086.0,5848abf3,1.109
1500766208.0,0f6fe1eb,1.149
1500766266.0,20a89842,1.199
1500766266.0,f926ca69,1.219
1500766326.0,340e9b8b,1.169
1500766326.0,69bda9c6,1.199
1500766326.0,7d9e71ad,1.179
1500766326.0,f926ca69,1.219
1500766386.0,ab8081a0,1.169
1500766386.0,077aee0e,1.259
1500766386.0,042a624d,1.249
1500766446.0,036b80ad,1.139
1500766506.0,e9ddb2b9,1.259
1500766506.0,dff7e38b,1.259
1500766566.0,c5151d58,1.129
1500766566.0,8a72c03e,1.129
1500766566.0,b7fd6819,1.228
1500766626.0,aeba8c59,1.179
1500766626.0,bd3ee18d,1.259
1500766686.0,69bda9c6,1.229
1500766686.0,1ba4d2a5,1.139
1500766745.0,8b7a46ae,1.239
1500766745.0,4b92e661,1.239
1500766745.0,a042f697,1.169
1500766926.0,c20260d6,1.179
1500766926.0,5ccd5966,1.169
1500766926.0,9f652a92,1.159
1500767165.0,baa66b57,1.169
1500767406.0,7ac12ae4,1.129
1500767406.0,ba815d55,1.179
1500767585.0,69bda9c6,1.199
1500767646.0,1a459c33,1.159
1500767825.0,ecaab335,1.239
1500767886.0,67c5b01c,1.169
1500767946.0,69bda9c6,1.199
1500768007.0,73142f8b,1.149
1500768246.0,be189140,1.129
1500768246.0,5acde0f1,1.179
1500768306.0,a664a217,1.119
1500768306.0,0bf731c0,1.169
1500768306.0,6860f6a1,1.139
1500768486.0,720d6cbc,1.169
1500768545.0,466dfd41,1.139
1500768666.0,d443343e,1.099
1500768785.0,8469fbc7,1.239
1500768846.0,69bda9c6,1.229
1500769025.0,4c029f46,1.139
1500769086.0,60cf6168,1.219
1500769265.0,5175d50a,1.149
1500769265.0,631ddb8a,1.039
1500769385.0,69bda9c6,1.199
1500769385.0,631ddb8a,1.129
1500769446.0,b7fd6819,1.228
1500769626.0,ab583e1e,1.169
1500769626.0,b2a8b4b9,1.159
1500769626.0,c1a5c3a6,1.179
1500770106.0,0bf731c0,1.129
1500770166.0,9cfce39c,1.149
1500770286.0,0fa96932,1.139
1500770466.0,fe496e01,1.129
1500770585.0,834e2670,1.139
1500770826.0,836bcdaa,1.159
1500771006.0,437a065e,1.239
1500771366.0,e3b8e203,1.039
1500771366.0,13bb32b4,1.129
1500771545.0,e3b8e203,1.129
1500771666.0,22bbd2e9,1.149
1500771666.0,8469fbc7,1.239
1500771725.0,78b5ec25,1.139
1500771786.0,1b21d50b,1.149
1500771786.0,9bc16c2e,1.149
1500772026.0,f7e2f65d,1.149
1500772086.0,98860edd,1.169
1500772086.0,c9b8c4ae,1.159
1500772086.0,d77409e0,1.169
1500772206.0,5ff01128,1.179
1500772206.0,d31fa383,1.169
1500772266.0,b3d667a6,1.149
1500772326.0,b7fd6819,1.228
1500772386.0,3d45d1b9,1.239
1500772386.0,5ff01128,1.179
1500772566.0,30ffa8c9,1.209
1500772566.0,1db5b62a,1.239
1500772566.0,f2458f35,1.219
1500772566.0,2237382a,1.229
1500772566.0,672c6cfd,1.229
1500772625.0,6567da70,1.169
1500772625.0,cc4d2444,1.149
1500772625.0,9c308e5f,1.189
1500772746.0,1db5b62a,1.239
1500772866.0,9852ddd5,1.229
1500772986.0,dec55aa1,1.109
1500773106.0,d18dd289,1.219
1500773166.0,7ad9844c,1.149
1500773166.0,1dcc8077,1.169
1500773586.0,ccb88791,1.239
1500773646.0,48198db0,1.104
1500773706.0,0ecd3674,1.229
1500774185.0,30ffa8c9,1.219
1500774545.0,8469fbc7,1.239
1500774545.0,d18dd289,1.229
1500774606.0,a291fa50,1.189
1500774785.0,461c1a45,1.179
1500775026.0,f3165b36,1.159
1500775026.0,c98807b3,1.159
1500775206.0,c87f2cf7,1.129
1500775206.0,b7fd6819,1.228
1500775266.0,669db224,1.119
1500775266.0,911d9371,1.279
1500775266.0,f5d1988d,1.329
1500775266.0,8b42f488,1.189
1500775266.0,786f2950,1.329
1500775266.0,d5a86b4b,1.329
1500775266.0,9f236f48,1.329
1500775266.0,7595ea9a,1.329
1500775266.0,6a9a24d9,1.279
1500775266.0,c3a864db,1.329
1500775266.0,e1d95425,1.329
1500775266.0,e44ceca1,1.329
1500775266.0,abea714d,1.329
1500775266.0,3285fd04,1.329
1500775266.0,3b5be616,1.279
1500775266.0,2759b04f,1.329
1500775266.0,4e4e1a16,1.179
1500775266.0,037efd2a,1.329
1500775266.0,06dc60dd,1.329
1500775266.0,9cc23390,1.329
1500775266.0,f4a6d9ed,1.329
1500775266.0,11b5806d,1.199
1500775266.0,4907b9ed,1.329
1500775266.0,00de5a7b,1.329
1500775266.0,317db5c8,1.279
1500775266.0,af7120b0,1.329
1500775266.0,f3a00339,1.329
1500775266.0,2f808001,1.329
1500775266.0,a9e7d486,1.169
1500775266.0,8b3f44b0,1.279
1500775266.0,a73bef5e,1.279
1500775266.0,bc45bc13,1.329
1500775266.0,cf4759e8,1.179
1500775266.0,0e9418e2,1.329
1500775266.0,c1fb8330,1.329
1500775266.0,4b7e86ba,1.279
1500775266.0,558fc57e,1.279
1500775266.0,ff922650,1.279
1500775266.0,52a523f4,1.329
1500775266.0,fc298e57,1.329
1500775266.0,ace72885,1.149
1500775266.0,5ed7343e,1.199
1500775266.0,cf4fcc7d,1.279
1500775266.0,f268704b,1.329
1500775266.0,eb3b36ff,1.179
1500775266.0,743ae788,1.329
1500775266.0,423f33ac,1.219
1500775266.0,9c72ec3a,1.329
1500775266.0,abb38991,1.329
1500775266.0,affbe2d3,1.329
1500775266.0,5f9e44dd,1.269
1500775266.0,5c5e9ece,1.329
1500775266.0,543855ac,1.239
1500775266.0,4ab13155,1.329
1500775266.0,3ddefb60,1.329
1500775266.0,79bfc8e6,1.329
1500775266.0,69154954,1.329
1500775266.0,bc0ae2c6,1.329
1500775266.0,a807ecd5,1.329
1500775266.0,e2a68953,1.209
1500775266.0,15d36622,1.279
1500775266.0,fd045743,1.329
1500775266.0,2dca7c1d,1.329
1500775266.0,9da3a4c0,1.239
1500775266.0,99c5c095,1.329
1500775266.0,4b494c92,1.329
1500775266.0,a9061770,1.259
1500775266.0,8e7b7790,1.259
1500775266.0,df7ac2b6,1.329
1500775266.0,2ccc4437,1.329
1500775266.0,a8f6f809,1.329
1500775266.0,4e45a2b8,1.329
1500775266.0,d4133fe8,1.329
1500775266.0,ca27eadd,1.329
1500775266.0,0a787e26,1.329
1500775266.0,7efa821a,1.209
1500775266.0,259823d7,1.179
1500775266.0,d0e02780,1.179
1500775266.0,542fbb56,1.149
1500775266.0,d3722258,1.329
1500775266.0,abf09942,1.329
1500775266.0,33f25c75,1.179
1500775266.0,7f358136,1.329
1500775266.0,2ce60956,1.329
1500775266.0,755ca81c,1.329
1500775266.0,80f5f11b,1.329
1500775266.0,34b739ce,1.279
1500775266.0,0ba3a7d1,1.329
1500775266.0,2510a802,1.329
1500775266.0,1f1403a7,1.269
1500775266.0,9c114417,1.329
1500775266.0,0d0459d7,1.329
1500775266.0,2583beeb,1.329
1500775266.0,e4e43cad,1.279
1500775266.0,79a38de4,1.329
1500775266.0,749d3c9d,1.329
1500775325.0,1cc005a8,1.139
1500775386.0,e050ed52,1.269
1500775386.0,dc82bdd6,1.159
1500775386.0,87532816,1.174
1500775386.0,b9930116,1.179
1500775386.0,f0d6aa58,1.209
1500775386.0,293b9125,1.159
1500775386.0,67642b0d,1.149
1500775386.0,c862713a,1.159
1500775386.0,9bc2e863,1.154
1500775386.0,3d9b4dc8,1.144
1500775386.0,d2e86e86,1.149
1500775386.0,acca0be9,1.219
1500775386.0,4de24a20,1.169
1500775386.0,eac2af55,1.219
1500775386.0,2ab14021,1.259
1500775386.0,48a1c30a,1.139
1500775386.0,54b31cf8,1.169
1500775386.0,d98fe3f5,1.174
1500775386.0,1ef95412,1.199
1500775386.0,b2a8f247,1.189
1500775386.0,90cec242,1.149
1500775386.0,4b5de4ac,1.179
1500775386.0,e3fcda3f,1.239
1500775386.0,e2fdcbf3,1.149
1500775386.0,7d9700c4,1.169
1500775386.0,1636cb5c,1.139
1500775386.0,fdd8eb18,1.159
1500775386.0,5f1e3ccf,1.139
1500775386.0,69055d76,1.159
1500775446.0,30ffa8c9,1.229
1500775446.0,4f58556c,1.059
1500775446.0,a57d0d0e,1.179
1500775507.0,8fc85062,1.229
1500775507.0,6b162563,1.209
1500775507.0,cb61d796,1.199
1500775507.0,c6317552,1.209
1500775507.0,63b1377c,1.179
1500775507.0,9a4d188a,1.219
1500775507.0,7001785d,1.209
1500775507.0,631aa32c,1.199
1500775507.0,dd78438d,1.209
1500775507.0,790402b3,1.119
1500775507.0,943df293,1.169
1500775507.0,5e8d6563,1.199
1500775507.0,dcab2d5d,1.199
1500775507.0,630198f5,1.189
1500775507.0,f6c091f9,1.179
1500775507.0,98c5755b,1.179
1500775507.0,9bccabe6,1.179
1500775507.0,9e47d969,1.199
1500775507.0,212fd8e9,1.229
1500775507.0,662ae541,1.179
1500775507.0,ab49a3d7,1.199
1500775507.0,d6831509,1.179
1500775507.0,7d76b1c0,1.219
1500775507.0,d5c5e431,1.209
1500775507.0,aef0d8b9,1.259
1500775507.0,dfcf2cb8,1.199
1500775507.0,b88f7241,1.169
1500775507.0,3b9a2c70,1.169
1500775507.0,0bcef4ad,1.199
1500775507.0,42b80e51,1.179
1500775566.0,30572f18,1.144
1500775566.0,517a6ad7,1.139
1500775566.0,56f076dc,1.159
1500775566.0,2ec1652c,1.139
1500775566.0,c77e2863,1.169
1500775566.0,73242acd,1.219
1500775566.0,4e694e7a,1.149
1500775566.0,5cd10b8c,1.199
1500775626.0,0ff209cc,1.189
1500775626.0,da6cfb62,1.219
1500775626.0,d19b61da,1.179
1500775626.0,4c83adf3,1.259
1500775626.0,ea01675f,1.199
1500775626.0,793d12bc,1.174
1500775626.0,74adc87d,1.199
1500775626.0,a774140b,1.279
1500775626.0,9f9d06bd,1.204
1500775685.0,d0145a6c,1.169
1500775685.0,d307494f,1.229
1500775746.0,3bb67816,1.179
1500775746.0,a1a458cd,1.159
1500775746.0,930b627b,1.159
1500775746.0,7bfdb8c2,1.189
1500775746.0,3487a048,1.239
1500775746.0,e186001f,1.189
1500775746.0,f89f019c,1.179
1500775866.0,c219585c,1.149
1500775866.0,c360e760,1.139
1500775866.0,12dd04fe,1.109
1500775866.0,22271941,1.129
1500775926.0,cc5960c5,1.099
1500775926.0,69d749f5,1.189
1500775926.0,83e564c6,1.239
1500775926.0,d00a147b,1.059
1500775926.0,e05d6984,1.189
1500775986.0,2ddaec8d,1.189
1500775986.0,d18dd289,1.239
1500775986.0,8dc0342e,1.179
1500776046.0,c7df12d5,1.089
1500776046.0,fed9f427,1.159
1500776106.0,04b38cb5,1.199
1500776225.0,16b53bbf,1.239
1500776225.0,48ee050c,1.149
1500776225.0,c184854c,1.139
1500776225.0,d02c5bf4,1.139
1500776225.0,36ceb401,1.209
1500776225.0,99929b71,1.209
1500776225.0,7969d4f3,1.179
1500776225.0,18791c83,1.159
1500776225.0,ca089b70,1.179
1500776225.0,2337f9ca,1.169
1500776225.0,b2a8b4b9,1.139
1500776225.0,72ee9f2a,1.179
1500776225.0,e291397b,1.199
1500776225.0,064f5bd1,1.139
1500776225.0,16e01aa0,1.279
1500776225.0,b29e1284,1.229
1500776225.0,8a52d816,1.209
1500776225.0,aa9c7d7a,1.209
1500776286.0,f94d8069,1.179
1500776346.0,b8c293ba,1.199
1500776346.0,3573c1c1,1.199
1500776466.0,81dd5a9d,1.129
1500776466.0,b41d8903,1.149
1500776466.0,a96e4603,1.149
1500776526.0,1a2274d4,1.119
1500776526.0,157fcdd4,1.169
1500776526.0,465ed67d,1.149
1500776526.0,c00a63fa,1.149
1500776526.0,0b4a487b,1.149
1500776586.0,e474e52b,1.159
1500776586.0,c11feddb,1.129
1500776586.0,3bc0aa63,1.169
1500776706.0,30ffa8c9,1.239
1500776826.0,884a1646,1.169
1500776826.0,09638887,1.159
1500776826.0,dc8781a2,1.159
1500776826.0,0c091e76,1.189
1500776826.0,36ceb401,1.169
1500776826.0,b95b2152,1.139
1500776826.0,61f59311,1.159
1500776826.0,9ae1a88f,1.139
1500776826.0,99929b71,1.169
1500776826.0,d556f79b,1.129
1500776826.0,35de2e09,1.199
1500776826.0,a0f3e216,1.199
1500776826.0,a630f96a,1.169
1500776826.0,7c781a47,1.139
1500776826.0,800691b2,1.199
1500776826.0,f47e8638,1.159
1500776826.0,9022b426,1.199
1500776826.0,d37974e1,1.149
1500776826.0,8a52d816,1.169
1500776886.0,995e56cb,1.189
1500776946.0,6f9eb627,1.124
1500776946.0,672ba0d9,1.159
1500777007.0,f5815103,1.179
1500777065.0,9719805f,1.209
1500777065.0,27d7ba56,1.179
1500777065.0,5533e7bf,1.279
1500777126.0,d15d1648,1.169
1500777126.0,3b4ac733,1.179
1500777126.0,c834e637,1.169
1500777126.0,f876e3e8,1.159
1500777126.0,7b90d598,1.159
1500777185.0,81eb1428,1.129
1500777185.0,a979524c,1.129
1500777185.0,4e905761,1.179
1500777185.0,57813c32,1.129
1500777185.0,2b181265,1.179
1500777185.0,148a7a27,1.279
1500777185.0,5bb4e610,1.219
1500777185.0,ef9fe1fc,1.199
1500777185.0,28071dbd,1.119
1500777185.0,fae436b2,1.179
1500777185.0,bb7a74ed,1.199
1500777185.0,0e025df7,1.279
1500777185.0,cf40d91b,1.149
1500777185.0,1829c766,1.189
1500777185.0,b6abc69b,1.189
1500777185.0,ded1172c,1.129
1500777185.0,55993013,1.199
1500777185.0,dcb4f731,1.159
1500777185.0,8c7a089d,1.159
1500777185.0,bff84a14,1.199
1500777185.0,33554d6c,1.219
1500777185.0,68be5dbf,1.189
1500777185.0,d97b6339,1.139
1500777185.0,7e3542f5,1.239
1500777185.0,2864a863,1.149
1500777185.0,49d8f4c8,1.219
1500777185.0,d3b5995d,1.129
1500777185.0,4fea3631,1.249
1500777185.0,568af640,1.279
1500777185.0,7fc9d4ff,1.179
1500777185.0,fb6a534f,1.159
1500777185.0,4100c9dd,1.179
1500777185.0,997de382,1.179
1500777185.0,195401ef,1.219
1500777185.0,ea1b9e67,1.139
1500777185.0,37df3e29,1.179
1500777185.0,7c4a4d03,1.279
1500777185.0,98c2fb0e,1.239
1500777185.0,5083e533,1.159
1500777185.0,804e5bed,1.179
1500777185.0,dfb29247,1.189
1500777185.0,6670147b,1.179
1500777185.0,62085a5f,1.179
1500777185.0,4c2d2225,1.179
1500777185.0,18df2d1d,1.179
1500777185.0,07a1d058,1.179
1500777185.0,a5c5f4c3,1.139
1500777185.0,106daba7,1.089
1500777185.0,f047579e,1.089
1500777185.0,9b835b51,1.079
1500777185.0,c12620e7,1.089
1500777185.0,a83f530e,1.179
1500777185.0,0800eb0f,1.259
1500777185.0,536d9ac3,1.089
1500777185.0,36f30de6,1.189
1500777185.0,969b9276,1.149
1500777185.0,0afde6c7,1.149
1500777185.0,7a4d72a4,1.279
1500777185.0,26bf1a80,1.279
1500777185.0,3a0cbd9d,1.279
1500777185.0,59c1c98e,1.249
1500777185.0,54c764d3,1.149
1500777185.0,9ebd92af,1.179
1500777185.0,9220c62a,1.179
1500777185.0,695d0dcc,1.149
1500777185.0,7cf2b30a,1.169
1500777185.0,7867dbe8,1.279
1500777246.0,f2458f35,1.229
