date,station_uuid,diesel
1503180070.0,d55bad5b,1.289
1503180070.0,02f5834c,1.199
1503180070.0,d3b39801,1.169
1503180070.0,862dbd5b,1.209
1503180070.0,31e85a65,1.179
1503180070.0,a07f741f,1.299
1503180070.0,f3afc9a9,1.179
1503180070.0,396b08fd,1.279
1503180070.0,ca6cf07d,1.189
1503180070.0,5f092464,1.209
1503180070.0,2218e8d2,1.139
1503180070.0,ab706620,1.199
1503180070.0,bb24af7d,1.279
1503180070.0,67b7288b,1.079
1503180070.0,ba6f9de2,1.279
1503180070.0,4263f1be,1.199
1503180070.0,179380b8,1.229
1503180070.0,d0445c11,1.199
1503180070.0,d07492b4,1.149
1503180070.0,f5ccc280,1.299
1503180070.0,ecaa161e,1.199
1503180070.0,19c801a7,1.289
1503180070.0,40e0779e,1.199
1503180070.0,7e056bdf,1.219
1503180070.0,459be729,1.214
1503180070.0,6b13020d,1.199
1503180070.0,768d2bfe,1.199
1503180070.0,085f0fd3,1.279
1503180070.0,03afa08f,1.139
1503180070.0,142082b9,1.189
1503180129.0,bcd76ed0,1.209
1503180129.0,43973ab1,1.189
1503180129.0,9babce8b,1.169
1503180129.0,23542a3f,1.169
1503180129.0,f2ef7300,1.179
1503180129.0,5de75327,1.169
1503180188.0,51ff6877,1.159
1503180188.0,c2301b5a,1.129
1503180188.0,9a1fa81d,1.179
1503180188.0,c40cb496,1.139
1503180188.0,ace72885,1.189
1503180188.0,ea4294e9,1.159
1503180188.0,22b653b3,1.169
1503180188.0,93a21747,1.199
1503180248.0,2af629f5,1.139
1503180248.0,9612e9a3,1.179
1503180248.0,e7848d8d,1.179
1503180248.0,ca8919db,1.179
1503180309.0,f1736b62,1.139
1503180309.0,8a3d4726,1.139
1503180309.0,ff263010,1.179
1503180309.0,dee2e5fc,1.159
1503180309.0,ea4294e9,1.129
1503180309.0,a388f36b,1.079
1503180368.0,c1f003e3,1.199
1503180368.0,cc1424f8,1.179
1503180368.0,388f42fa,1.144
1503180368.0,b1dd859f,1.199
1503180368.0,5533e7bf,1.289
1503180368.0,9f0519b8,1.189
1503180368.0,ee8d39e2,1.169
1503180429.0,be2d5691,1.089
1503180429.0,001234ac,1.199
1503180429.0,214f33fa,1.179
1503180489.0,ec60ed5f,1.159
1503180489.0,56b0dc6a,1.199
1503180489.0,87a23e83,1.159
1503180489.0,1d3ab507,1.159
1503180549.0,ad1f45e5,1.199
1503180549.0,30029614,1.159
1503180549.0,c07bd363,1.169
1503180549.0,c4799ced,1.169
1503180549.0,72162ebe,1.189
1503180549.0,6d40e0d7,1.139
1503180549.0,d97d5b77,1.109
1503180549.0,8914d28e,1.159
1503180549.0,e82f87c9,1.199
1503180549.0,3501927a,1.169
1503180549.0,ffcde0bb,1.178
1503180549.0,06931b13,1.159
1503180549.0,1a459c33,1.169
1503180549.0,3da96054,1.189
1503180549.0,b32ae972,1.139
1503180549.0,95832b86,1.219
1503180613.0,0bfa2520,1.089
1503180668.0,c61bf054,1.304
1503180668.0,3b4ac733,1.169
1503180668.0,ace72885,1.169
1503180668.0,324dc3f8,1.159
1503180668.0,c834e637,1.169
1503180668.0,3b58625d,1.179
1503180729.0,a16adda9,1.139
1503180849.0,cbeda884,1.219
1503180849.0,657c5e72,1.249
1503180849.0,bba52d69,1.189
1503180849.0,7d9b502c,1.159
1503180849.0,26a6aed5,1.199
1503180849.0,9a03cdbc,1.169
1503180849.0,65b91ff4,1.259
1503180849.0,2fa6d835,1.249
1503180849.0,a58d391b,1.159
1503180912.0,09f71d7c,1.179
1503180912.0,831f7129,1.179
1503180912.0,13579cfd,1.159
1503180912.0,01f82ba4,1.209
1503180912.0,9e46459f,1.149
1503180912.0,3bb601ac,1.169
1503180912.0,52a3b399,1.139
1503180912.0,e05d6984,1.219
1503180970.0,935cf042,1.159
1503180970.0,506ea768,1.179
1503180970.0,3e1191fb,1.149
1503181029.0,6306053f,1.069
1503181029.0,85edb580,1.159
1503181029.0,54b81d07,1.199
1503181088.0,c33f8f41,1.189
1503181088.0,ccb88791,1.219
1503181088.0,c79adad0,1.149
1503181148.0,ad1f45e5,1.109
1503181148.0,88180dee,1.169
1503181209.0,3bf045f8,1.149
1503181209.0,94862ec3,1.179
1503181209.0,025d70e0,1.149
1503181268.0,345d3b8a,1.189
1503181268.0,725ea57f,1.129
1503181268.0,43624917,1.269
1503181328.0,460c213f,1.179
1503181389.0,17b8eb16,1.259
1503181389.0,79da1dfc,1.149
1503181389.0,2fbced23,1.149
1503181389.0,68a4c69f,1.149
1503181389.0,00a2a041,1.239
1503181389.0,5736cff2,1.119
1503181389.0,2fa6d835,1.159
1503181389.0,5136691e,1.129
1503181389.0,459be729,1.204
1503181449.0,3ccd631d,1.149
1503181449.0,c465775f,1.199
1503181449.0,42d76a3c,1.189
1503181449.0,cc5960c5,1.159
1503181449.0,77793a3e,1.179
1503181449.0,5c70351c,1.189
1503181449.0,6d0c8ba1,1.179
1503181568.0,a6f98df6,1.149
1503181629.0,822601b1,1.179
1503181629.0,11ab82be,1.189
1503181748.0,89d43501,1.159
1503181748.0,1ed6826b,1.219
1503181748.0,e00e317c,1.209
1503181748.0,c3e9fea8,1.174
1503181813.0,a2729b52,1.169
1503181813.0,3524e85a,1.189
1503181813.0,2263d9ed,1.179
1503181813.0,b09e60a5,1.179
1503181868.0,e91ec3d6,1.159
1503181930.0,0d053eb3,1.229
1503181990.0,fbfbf15b,1.169
1503181990.0,be68992c,1.209
1503181990.0,1e321372,1.139
1503182049.0,3b4c70df,1.219
1503182049.0,d2575398,1.139
1503182049.0,a3b115d1,1.219
1503182049.0,531354ab,1.139
1503182049.0,6e858274,1.139
1503182049.0,e52d40e7,1.139
1503182049.0,cd84a2a9,1.229
1503182049.0,2fc85e52,1.139
1503182110.0,b07905d4,1.149
1503182110.0,433cd102,1.229
1503182170.0,85edcdf5,1.164
1503182170.0,a825b9fa,1.129
1503182170.0,3ebd3069,1.239
1503182170.0,a0ad552e,1.149
1503182170.0,eea98c31,1.179
1503182170.0,42863645,1.189
1503182170.0,bec40c36,1.219
1503182170.0,921192f1,1.239
1503182170.0,83d3e011,1.159
1503182170.0,974de11a,1.199
1503182233.0,15a5d68a,1.189
1503182289.0,b4032e28,1.199
1503182289.0,433cd102,1.229
1503182532.0,36ce665f,1.179
1503182532.0,813a6cd1,1.239
1503182532.0,0218a51d,1.219
1503182532.0,052e20e9,1.159
1503182532.0,bacddc78,1.189
1503182532.0,ed71c114,1.169
1503182651.0,0f5414ed,1.079
1503182651.0,50b27f80,1.139
1503182651.0,6d934eee,1.229
1503182651.0,2d698eb6,1.189
1503182651.0,ffc943b9,1.219
1503182651.0,4f9ccf16,1.189
1503182651.0,34525e5b,1.169
1503182651.0,215b0c3d,1.229
1503182651.0,c1d6b449,1.179
1503182651.0,d9b08f78,1.199
1503182651.0,1a45c6ef,1.179
1503182651.0,0886ecde,1.169
1503182651.0,691ce904,1.169
1503182651.0,712e5646,1.149
1503182651.0,6982586c,1.199
1503182651.0,0f6f38a4,1.179
1503182651.0,bc514af8,1.229
1503182651.0,d90a2276,1.189
1503182651.0,0b563bcc,1.169
