date,station_uuid,diesel
1450825321.0,87369318,1.009
1450825321.0,99d46a35,1.029
1450825321.0,6ebcf0bd,1.059
1450825321.0,61637c84,1.049
1450825321.0,6f30727c,1.079
1450825321.0,d07492b4,0.999
1450825321.0,d5022b7f,1.169
1450825321.0,f5ccc280,1.179
1450825321.0,299d6edc,1.079
1450825321.0,0a356552,1.029
1450825321.0,e2716599,1.059
1450825321.0,b6458958,1.149
1450825321.0,93a21747,1.169
1450825561.0,17b8eb16,1.179
1450825561.0,4f6de997,1.079
1450825561.0,384d5e02,1.089
1450825561.0,8a3d4726,1.029
1450825561.0,2af629f5,1.039
1450825561.0,94862ec3,1.099
1450825561.0,096b9bb0,1.029
1450825561.0,ca8919db,1.079
1450825561.0,44bc2c07,1.059
1450825561.0,976fb373,1.029
1450825561.0,8a3f89ed,1.099
1450825801.0,a212a289,1.049
1450825801.0,b5e248eb,1.149
1450825801.0,91d2ac21,1.044
1450825801.0,9d9e60c3,1.067
1450825801.0,77793a3e,1.049
1450825801.0,6d40e0d7,1.149
1450825801.0,d3953243,1.039
1450825801.0,6c10bb5f,1.159
1450825801.0,74282045,1.039
1450825801.0,be572aa5,1.049
1450825801.0,2df68795,1.069
1450825801.0,ddaa5083,1.069
1450825801.0,a388f36b,1.109
1450825801.0,3e1191fb,1.039
1450826041.0,87369318,1.029
1450826041.0,c89e4e5e,1.119
1450826041.0,aa3a4a0b,1.054
1450826041.0,26a6aed5,1.129
1450826041.0,c5a3cdcb,1.049
1450826041.0,7e8947c2,1.049
1450826281.0,a8f5bb50,1.159
1450826281.0,6306053f,1.034
1450826281.0,9b209e8a,1.029
1450826281.0,f435573a,1.019
1450826281.0,739c3107,1.059
1450826281.0,3bc0aa63,1.069
1450826281.0,12081217,1.039
1450826281.0,cc3eddf4,1.039
1450826281.0,ea4294e9,1.019
1450826521.0,3c8508a5,1.029
1450826521.0,3b40de08,1.029
1450826521.0,7c8cc75b,1.159
1450826521.0,b1df20da,1.159
1450826521.0,9b209e8a,1.059
1450826521.0,98a945b9,1.159
1450826521.0,ebb6637d,1.159
1450826521.0,54b81d07,1.049
1450826521.0,8b3bfbbc,1.159
1450826521.0,958542ce,1.159
1450826761.0,1ddbee38,1.059
1450826761.0,0593bd1c,1.019
1450826761.0,7b49f17d,1.009
1450826761.0,b484f1ea,1.049
1450826761.0,4bd48283,1.009
1450826761.0,5136691e,1.019
1450826761.0,cea1ad58,1.009
1450827001.0,5b63b72b,1.049
1450827001.0,7eb639ab,1.059
1450827241.0,d355e704,1.019
1450827241.0,,1.049
1450827241.0,6e858274,1.059
1450827241.0,e91ec3d6,1.049
1450827241.0,f4df3f30,1.049
1450827481.0,2ce9c67c,0.998
1450827481.0,7d5bf573,1.029
1450827481.0,a0ad552e,1.029
1450827481.0,433cd102,1.149
1450827961.0,09e2fa96,1.069
1450828441.0,d685db42,1.019
1450828441.0,de6c0c12,1.029
1450828441.0,c45f047d,1.019
1450828441.0,329aad11,1.039
1450828441.0,045578a1,1.039
1450828441.0,4b841e5b,1.019
1450828441.0,50b27f80,1.109
1450828441.0,13ac9af6,1.039
1450828441.0,0e6ac101,1.029
1450828441.0,6d934eee,1.149
1450828441.0,2d698eb6,1.069
1450828441.0,ffc943b9,1.139
1450828441.0,4f9ccf16,1.019
1450828441.0,f12b117d,1.029
1450828441.0,34525e5b,1.159
1450828441.0,e8716217,1.029
1450828441.0,c1d6b449,1.059
1450828441.0,d9b08f78,1.069
1450828441.0,1a45c6ef,1.049
1450828441.0,0886ecde,1.059
1450828441.0,2685fde6,1.149
1450828441.0,376e6a15,1.049
1450828441.0,691ce904,1.049
1450828441.0,712e5646,1.029
1450828441.0,6982586c,1.059
1450828441.0,0f6f38a4,1.049
1450828441.0,bc514af8,1.149
1450828441.0,0b563bcc,1.139
1450828441.0,5d07df0f,1.059
1450828441.0,f44b6301,1.109
1450828441.0,827fe9cd,1.039
1450828441.0,bbd2a218,1.059
1450828441.0,566e4815,1.039
1450828441.0,71424e6c,1.059
1450828441.0,218b7c8b,1.119
1450828441.0,48676749,1.049
1450828441.0,fd09c85a,1.079
1450828441.0,91698594,1.059
1450828441.0,64bc8569,1.059
1450828441.0,7af3790e,1.049
1450828441.0,b205cecb,1.109
1450828441.0,790cb266,1.089
1450828441.0,990bc1af,1.159
1450828441.0,05946741,1.059
1450828441.0,b0c139bb,1.159
1450828441.0,3965f1ec,1.119
1450828441.0,7b89feff,1.049
1450828441.0,9d4458f3,1.049
1450828441.0,9d229bd2,1.049
1450828681.0,684b2be8,1.059
1450828681.0,de6c0c12,1.019
1450828681.0,9a598c61,1.049
1450828681.0,71b846ff,1.019
1450828681.0,862d0831,1.059
1450828921.0,acdfc361,0.999
1450828921.0,5ae3b069,1.029
1450828921.0,4a51e02f,1.029
1450828921.0,844f1480,1.049
1450828921.0,a9740f4d,1.039
1450828921.0,c3a73e2d,1.059
1450828921.0,645f5296,1.039
