date,station_uuid,diesel
1460066402.0,87369318,0.999
1460066402.0,265fe46d,1.029
1460066521.0,172669b0,1.019
1460066521.0,02f5834c,1.099
1460066521.0,862dbd5b,1.099
1460066521.0,a07f741f,1.099
1460066521.0,ca6cf07d,1.089
1460066521.0,bb24af7d,1.169
1460066521.0,7e16c19d,1.169
1460066521.0,24c052f2,1.089
1460066521.0,e4983efc,1.109
1460066521.0,096b9bb0,1.039
1460066521.0,baf1ff57,1.019
1460066521.0,bf3faa63,1.019
1460066521.0,5bc7d850,0.989
1460066521.0,d0445c11,1.099
1460066521.0,f530fb7b,1.029
1460066521.0,74282045,1.019
1460066521.0,6e9e301f,1.019
1460066521.0,ecaa161e,1.099
1460066521.0,03325fa4,1.019
1460066521.0,19c801a7,1.179
1460066521.0,085f0fd3,1.129
1460066521.0,93a21747,1.029
1460066581.0,0bec4dba,1.009
1460066581.0,9456a93d,1.029
1460066641.0,fd8acdfd,0.999
1460066641.0,7cd126ee,1.089
1460066641.0,2af629f5,1.019
1460066641.0,6ebcf0bd,1.069
1460066641.0,0bec4dba,1.009
1460066641.0,77793a3e,1.019
1460066641.0,7e7b7769,1.179
1460066701.0,fd8acdfd,0.999
1460066701.0,384d5e02,1.039
1460066701.0,56f076dc,1.019
1460066701.0,ca8919db,1.059
1460066701.0,44bc2c07,1.049
1460066701.0,976fb373,0.999
1460066701.0,cef8a5ba,1.009
1460066761.0,17b8eb16,1.169
1460066821.0,4f6de997,1.079
1460066821.0,9d9e60c3,1.047
1460066821.0,253839e1,1.169
1460066821.0,8a3d4726,1.039
1460066821.0,935cf042,1.039
1460066821.0,a388f36b,1.049
1460066881.0,d3953243,1.029
1460066881.0,cfeeefb1,1.019
1460066881.0,881dfc32,1.099
1460066941.0,b5e248eb,1.119
1460066941.0,ddaa5083,1.079
1460067001.0,5cdcf2a5,1.059
1460067001.0,435e7b69,1.039
1460067061.0,de505192,1.089
1460067061.0,0d8a8599,1.089
1460067121.0,94862ec3,1.039
1460067181.0,0bec4dba,1.009
1460067181.0,3ea4d9dc,0.999
1460067241.0,fd8acdfd,0.999
1460067241.0,7c8cc75b,1.159
1460067241.0,b1df20da,1.159
1460067241.0,98a945b9,1.159
1460067241.0,0bec4dba,1.009
1460067241.0,26a6aed5,1.149
1460067241.0,ebb6637d,1.159
1460067241.0,8b3bfbbc,1.159
1460067241.0,958542ce,1.159
1460067301.0,fd8acdfd,0.999
1460067301.0,b0a6c8a3,1.199
1460067301.0,94862ec3,1.059
1460067301.0,e7a0ae36,1.169
1460067301.0,,1.079
1460067301.0,e9a7ff5d,1.079
1460067301.0,7a8eaed9,1.079
1460067301.0,d72800fe,1.079
1460067361.0,7c8cc75b,1.169
1460067361.0,b1df20da,1.169
1460067361.0,98a945b9,1.169
1460067361.0,ebb6637d,1.169
1460067361.0,8b3bfbbc,1.169
1460067361.0,958542ce,1.169
1460067421.0,9b209e8a,1.019
1460067421.0,aad3e88a,1.049
1460067421.0,63a8e437,1.079
1460067421.0,7eb639ab,1.009
1460067421.0,3bc0aa63,1.089
1460067421.0,be63db8b,1.049
1460067541.0,64bb101c,1.069
1460067601.0,f58434d3,1.169
1460067662.0,a8f5bb50,1.119
1460067721.0,9b209e8a,1.049
1460067721.0,54b81d07,1.029
1460067781.0,0bec4dba,1.009
1460067841.0,fd8acdfd,0.999
1460067841.0,0bec4dba,1.009
1460067841.0,95dade99,1.009
1460067841.0,12081217,1.019
1460067841.0,cc3eddf4,1.019
1460067841.0,ea4294e9,1.019
1460067841.0,a6f98df6,1.009
1460067901.0,fd8acdfd,0.999
1460067901.0,93d146a0,1.049
1460067961.0,6f85134f,1.049
1460068022.0,e00e317c,1.079
1460068201.0,7e7b7769,1.009
1460068201.0,c3e9fea8,1.054
1460068201.0,87a23e83,1.029
1460068381.0,0bec4dba,1.009
1460068441.0,fd8acdfd,0.999
1460068441.0,de77f6c5,1.059
1460068441.0,,1.009
1460068441.0,d2575398,1.039
1460068441.0,6e858274,1.029
1460068441.0,e91ec3d6,1.009
1460068441.0,f4df3f30,1.009
1460068501.0,fd8acdfd,0.999
1460068501.0,0bec4dba,1.009
1460068561.0,433cd102,1.169
1460068621.0,f46401d5,1.179
1460068681.0,a0ad552e,1.039
1460068741.0,d96a698b,1.159
1460068801.0,5136691e,1.019
1460068921.0,459e8360,0.989
1460068981.0,0bec4dba,1.009
1460069042.0,fd8acdfd,0.999
1460069042.0,a8f5bb50,1.119
1460069042.0,c3aa0b78,1.039
1460069042.0,0bec4dba,1.009
1460069101.0,fd8acdfd,0.999
1460069221.0,50b27f80,1.049
1460069221.0,13ac9af6,1.009
1460069221.0,6d934eee,1.089
1460069221.0,cf184a67,0.999
1460069221.0,2d698eb6,1.069
1460069221.0,ffc943b9,1.189
1460069221.0,4f9ccf16,1.059
1460069221.0,0cd1139e,0.999
1460069221.0,34525e5b,1.069
1460069221.0,c1d6b449,1.069
1460069221.0,d9b08f78,1.069
1460069221.0,1a45c6ef,0.999
1460069221.0,0886ecde,1.049
1460069221.0,691ce904,1.029
1460069221.0,712e5646,0.969
1460069221.0,6982586c,1.069
1460069221.0,0f6f38a4,1.009
1460069221.0,bc514af8,1.189
1460069221.0,d90a2276,1.029
1460069221.0,0b563bcc,1.119
1460069221.0,5d07df0f,1.049
1460069221.0,f44b6301,1.049
1460069221.0,827fe9cd,1.019
1460069221.0,bbd2a218,1.049
1460069221.0,566e4815,1.019
1460069221.0,71424e6c,1.069
1460069221.0,dee2e5fc,0.989
1460069221.0,218b7c8b,1.129
1460069221.0,48676749,1.029
1460069221.0,fd09c85a,1.109
1460069221.0,91698594,1.049
1460069221.0,64bc8569,1.049
1460069221.0,9280f17b,0.999
1460069221.0,7af3790e,1.029
1460069221.0,b205cecb,1.049
1460069221.0,790cb266,1.099
1460069221.0,990bc1af,1.179
1460069221.0,05946741,1.049
1460069221.0,b0c139bb,1.179
1460069221.0,3965f1ec,1.129
1460069221.0,7b89feff,1.029
1460069221.0,9d4458f3,1.029
1460069221.0,9d229bd2,1.029
1460069341.0,dd80a4bd,1.089
1460069521.0,02f94d04,1.019
1460069581.0,0bec4dba,1.009
1460069641.0,fd8acdfd,0.999
1460069701.0,684b2be8,1.049
1460069701.0,fd8acdfd,0.999
1460069701.0,0bec4dba,1.009
1460069701.0,5aa87776,1.139
1460069881.0,c76945cf,1.039
1460070001.0,b511f34b,1.039
1460070001.0,74864c80,1.039
1460070001.0,bd396f56,1.069
1460070001.0,48d0e555,1.039
1460070001.0,6b4ba54d,1.039
1460070061.0,dfc32fdb,1.049
1460070061.0,4a51e02f,0.959
1460070121.0,5ae3b069,0.959
1460070121.0,ac1176c4,0.989
1460070181.0,844f1480,1.029
1460070181.0,a9740f4d,1.019
1460070181.0,c3a73e2d,1.069
1460070181.0,645f5296,1.019
1460070181.0,3f118a37,1.029
1460070181.0,39b32a77,1.029
1460070181.0,819ea283,1.029
1460070181.0,0bec4dba,1.009
1460070181.0,43d05eaa,1.029
1460070181.0,20156578,1.019
1460070181.0,e9b4f3f5,1.029
1460070181.0,36531cac,1.019
1460070181.0,2685fde6,1.069
1460070181.0,cf4becee,0.989
1460070181.0,6577b47a,1.029
1460070181.0,ef6a4535,1.029
1460070181.0,fe8f8bee,1.019
1460070181.0,3a3fc6fd,1.019
1460070242.0,fd8acdfd,0.999
1460070242.0,24696b6f,1.009
1460070242.0,ee54e371,1.029
1460070242.0,b0e18943,1.069
1460070242.0,fff62873,1.069
1460070242.0,39195ba2,1.019
1460070242.0,42bd32f3,1.069
1460070242.0,c29be0d7,1.009
1460070301.0,fd8acdfd,0.999
1460070301.0,0bec4dba,1.009
1460070361.0,67642b0d,1.049
1460070361.0,128c4a0e,1.019
1460070361.0,33e1917c,1.049
1460070361.0,055d27b8,1.009
1460070361.0,44bf3174,1.019
1460070421.0,7db0ea2e,1.049
1460070421.0,e2edff7e,1.049
1460070421.0,b60ced65,1.049
1460070481.0,245c099c,0.979
1460070541.0,95fbf71d,1.009
1460070721.0,7a3115f2,1.009
1460070721.0,2f89ceb2,1.029
1460070721.0,506ed98f,1.039
1460070721.0,c290b93a,1.049
1460070721.0,63b23aaa,1.049
1460070721.0,645c2661,1.049
1460070721.0,2c52792d,1.029
1460070721.0,81dd5a9d,1.019
1460070721.0,e5a3d8f9,1.029
1460070721.0,3a20cf6c,0.999
1460070721.0,015ecd27,1.019
1460070721.0,57e77986,1.039
1460070721.0,2e745c93,1.029
1460070781.0,0bec4dba,1.009
1460070841.0,fd8acdfd,0.999
1460070841.0,fcfe3bbf,1.069
1460070901.0,fd8acdfd,0.999
1460070901.0,0bec4dba,1.009
1460071021.0,9ba54253,1.049
1460071021.0,de920e08,1.049
1460071021.0,4a852856,0.999
1460071021.0,b1dd859f,1.049
1460071021.0,ce73fb63,1.049
1460071021.0,649a77db,1.049
1460071021.0,2e24ce9f,1.049
1460071021.0,d49e5d4c,1.049
1460071021.0,5a3f99e3,1.049
1460071021.0,2a7c4091,1.049
1460071081.0,2b60b515,1.039
1460071081.0,74ebac9f,1.149
1460071141.0,e08143aa,1.029
1460071141.0,59affa92,1.069
1460071141.0,d556f79b,1.019
1460071141.0,6f9eb627,1.014
1460071201.0,d4c5b88e,1.049
1460071201.0,0f6fe1eb,1.049
1460071201.0,dc9724ba,1.049
1460071201.0,4718f10b,1.089
1460071201.0,ac4a43b1,1.049
1460071201.0,07991b53,1.039
1460071201.0,b863dc49,1.049
1460071201.0,d49e5d4c,1.009
1460071201.0,fac5bd9e,1.049
1460071201.0,928e1254,1.049
1460071321.0,7091515f,1.059
1460071381.0,ffc99986,1.059
1460071381.0,1fcd9128,1.049
1460071381.0,8b7a46ae,1.099
1460071381.0,0bec4dba,1.009
1460071381.0,ce73fb63,1.009
1460071441.0,fd8acdfd,0.999
1460071441.0,756325f1,1.189
1460071441.0,1ba4d2a5,0.999
1460071501.0,fd8acdfd,0.999
1460071501.0,6a79b20f,1.009
1460071501.0,0bec4dba,1.009
1460071561.0,0f6fe1eb,1.019
1460071561.0,77aab11d,1.049
1460071561.0,510c3f58,0.999
1460071561.0,44850052,1.049
1460071561.0,928e1254,1.029
1460071621.0,3dfc83c4,1.029
1460071621.0,9501b2c0,1.029
1460071921.0,4fb1d7a9,1.089
1460071921.0,042a624d,1.089
1460071981.0,2753be9b,1.089
1460071981.0,0bec4dba,1.009
1460071981.0,5ab36501,1.089
1460072041.0,fd8acdfd,0.999
1460072041.0,dff7e38b,1.099
1460072041.0,077aee0e,1.099
1460072101.0,fd8acdfd,0.999
1460072101.0,9cfce39c,1.019
1460072101.0,0bec4dba,1.009
1460072101.0,dab2adef,1.049
1460072161.0,340e9b8b,1.119
1460072161.0,e9ddb2b9,1.099
1460072161.0,bd3ee18d,1.099
1460072221.0,c5151d58,1.049
1460072221.0,ddaccd3e,1.069
1460072221.0,8a72c03e,1.049
1460072221.0,6074cd22,1.049
1460072221.0,b44da49f,1.009
1460072281.0,7d9e71ad,1.079
1460072401.0,9a52a6cd,1.049
1460072521.0,139724a5,1.049
1460072581.0,0bec4dba,1.009
1460072641.0,fd8acdfd,0.999
1460072701.0,fd8acdfd,0.999
1460072701.0,0bec4dba,1.009
1460072701.0,ecaab335,1.099
1460072821.0,e790ca88,1.089
1460072821.0,b46c0713,1.119
1460073121.0,c3aa0b78,1.029
1460073181.0,0bec4dba,1.009
1460073241.0,fd8acdfd,0.999
1460073302.0,fd8acdfd,0.999
1460073302.0,c7767541,1.009
1460073302.0,0bec4dba,1.009
1460073421.0,749a3491,1.079
1460073601.0,8591bcbf,1.039
1460073601.0,b30a9376,1.019
1460073661.0,665040cd,1.049
1460073721.0,25e49541,0.974
1460073721.0,c17488ae,1.039
1460073781.0,cdf9674a,0.979
1460073781.0,0bec4dba,1.009
1460073841.0,fd8acdfd,0.999
1460073901.0,fd8acdfd,0.999
1460073901.0,be189140,1.039
1460073901.0,0bec4dba,1.009
1460073901.0,0bf731c0,1.089
1460073901.0,5acde0f1,1.049
1460073961.0,720d6cbc,1.059
1460074081.0,85f08836,1.079
1460074081.0,ab583e1e,1.059
1460074081.0,dca18dd2,1.099
1460074081.0,f04fe50a,1.059
1460074081.0,dc06e82c,1.059
1460074081.0,4d70ed85,1.059
1460074081.0,575ae8b7,1.109
1460074081.0,c6b47de7,1.079
1460074081.0,d02509ed,1.059
1460074081.0,b003d766,1.069
1460074081.0,9ea3d2b6,1.059
1460074081.0,bd4bb0e4,1.059
1460074081.0,668a9de0,1.059
1460074081.0,0dd8ba4c,1.119
1460074081.0,cef089b3,1.059
1460074141.0,d0145a6c,1.059
1460074261.0,de4dfcb8,1.059
1460074381.0,0bec4dba,1.009
1460074441.0,fd8acdfd,0.999
1460074501.0,fd8acdfd,0.999
1460074501.0,60cf6168,1.119
1460074501.0,0bec4dba,1.009
1460074501.0,506ea768,1.059
1460074621.0,0fa96932,0.999
1460074621.0,466dfd41,1.009
1460074621.0,036b80ad,0.999
1460074681.0,631ddb8a,1.029
1460074681.0,6567da70,1.059
1460074922.0,06585eed,1.039
1460075041.0,fd8acdfd,0.999
1460075041.0,0bec4dba,1.009
1460075101.0,fd8acdfd,0.999
1460075101.0,0bec4dba,1.009
1460075281.0,628e1099,1.049
1460075401.0,340e9b8b,1.059
1460075641.0,fd8acdfd,0.999
1460075641.0,0bec4dba,1.009
1460075701.0,fd8acdfd,0.999
1460075701.0,0bec4dba,1.009
1460075761.0,e3b8e203,0.989
1460075881.0,dbe06a06,1.079
1460075941.0,7ac12ae4,1.049
1460076061.0,c3905824,0.999
1460076241.0,fd8acdfd,0.999
1460076241.0,0bec4dba,1.009
1460076241.0,13bb32b4,1.019
1460076301.0,fd8acdfd,0.999
1460076301.0,0bec4dba,1.009
1460076361.0,70507c40,1.089
1460076541.0,d6e3342a,1.039
1460076841.0,fd8acdfd,0.999
1460076841.0,0bec4dba,1.009
1460076901.0,fd8acdfd,0.999
1460076901.0,0bec4dba,1.009
1460077021.0,3e71f6ea,0.999
1460077261.0,dd62114c,1.029
1460077261.0,d0498c7a,1.019
1460077381.0,671d6e1d,1.019
1460077381.0,35822dd5,1.019
1460077381.0,ac3b0cb7,1.019
1460077381.0,2cb63a21,1.029
1460077381.0,e7295166,1.019
1460077381.0,b4094a10,1.019
1460077381.0,4f44e38b,1.019
1460077381.0,b8529633,1.019
1460077381.0,858fd8de,1.019
1460077381.0,8c087722,1.019
1460077381.0,aa4b4ae6,1.029
1460077381.0,96ae55d2,1.019
1460077381.0,4c05520d,1.019
1460077381.0,7c912d45,1.019
1460077381.0,0eec9a7b,1.019
1460077381.0,85dcde4e,1.019
1460077441.0,fd8acdfd,0.999
